Date,Open,High,Low,Close,Volume
16-12-2020,135.2401186,136.37158,135.0760111,135.9310913,9954200
17-12-2020,136.7213642,137.0066883,135.2515104,135.5714264,9422700
18-12-2020,135.848032,136.0728399,135.0352934,135.1649933,6505000
21-12-2020,135.9172795,136.0383249,135.2688192,135.7011261,8988200
22-12-2020,136.2285082,136.4619575,135.8134973,136.4014282,7370800
23-12-2020,135.4157816,135.4763109,134.4128398,135.4590149,9266600
24-12-2020,135.6578878,136.1161321,135.6146677,135.9950867,3117100
25-12-2020,135.6578878,136.1161321,135.6146677,135.9950867,0
28-12-2020,135.2082399,136.1333693,134.9661492,136.0555573,7791100
29-12-2020,135.2169038,135.9950507,135.1909665,135.8826599,9030900
30-12-2020,135.5887352,136.2026036,135.4676766,136.1766663,9097300
31-12-2020,136.1420978,136.6781542,136.1334432,136.3755341,7742100
01-01-2021,136.1420978,136.6781542,136.1334432,136.3755341,0
04-01-2021,135.4590178,136.7645796,135.3466138,136.2112274,13152900
05-01-2021,135.7010929,135.7010929,134.5857473,135.1996155,10458100
06-01-2021,132.9948424,133.0207797,131.6719717,132.4241943,22827300
07-01-2021,131.2396926,131.5682499,130.7814484,131.2569885,14651900
08-01-2021,130.9716717,131.3866957,130.2626953,130.8333435,13622500
11-01-2021,130.5566582,130.7382329,130.11571,130.6171875,8370700
12-01-2021,130.3750711,130.6949871,129.631503,130.5134125,12186300
13-01-2021,131.1273324,132.346441,131.0495203,131.9832916,12533300
14-01-2021,131.9227316,131.9746063,130.375066,130.7468567,14835500
15-01-2021,131.5855584,131.7325411,130.9630355,131.2656555,11624700
18-01-2021,131.5855584,131.7325411,130.9630355,131.2656555,0
19-01-2021,131.0927302,131.7325491,130.9976222,131.6893158,9575600
20-01-2021,131.4126004,131.8362525,131.2396671,131.8189697,5368900
21-01-2021,130.9370932,131.2051213,130.6431277,130.8938599,8162700
22-01-2021,131.291537,131.4298651,130.9197464,131.3174744,9507200
25-01-2021,132.0783566,132.882454,131.9746072,132.8651581,8712600
26-01-2021,132.3723349,132.8046417,132.2166976,132.6144257,7690300
27-01-2021,133.2110469,133.5828245,132.7441481,132.9516602,7895200
28-01-2021,132.6317621,132.68365,131.5596493,132.2167511,10667800
29-01-2021,130.9198176,131.8449607,130.8160682,131.4212952,14965900
01-02-2021,131.2793631,131.8852918,131.1322099,131.5736694,8165500
02-02-2021,130.4829399,130.7858975,130.2925033,130.7253113,9177500
03-02-2021,130.2146112,130.3531129,129.4788455,129.5653992,9633100
04-02-2021,129.115277,129.4009319,128.8036548,129.2191467,8262600
05-02-2021,129.0633308,129.4701713,128.1284641,128.1371155,10258900
08-02-2021,128.3707669,129.2017503,128.1456984,128.6996918,11574800
09-02-2021,129.1672046,129.5567291,128.6824618,128.7949829,5218300
10-02-2021,129.2191543,129.6519623,129.0979686,129.6519623,8079800
11-02-2021,129.5653852,129.6606035,128.7603688,128.9421539,11962700
12-02-2021,127.8514542,128.1803924,127.2714932,127.340744,14088400
15-02-2021,127.8514542,128.1803924,127.2714932,127.340744,0
16-02-2021,125.70475,126.0856232,125.2200072,125.4017792,17789100
17-02-2021,126.3366295,126.7088511,125.496981,126.1981277,11199100
18-02-2021,125.1766983,126.0336627,124.9256755,125.6874084,10755300
19-02-2021,124.7006077,124.9256763,123.65322,124.016777,12741700
22-02-2021,123.8090055,124.4235984,122.6750511,123.0732269,13203900
23-02-2021,122.5019646,123.3502644,122.1730263,122.7183685,12658500
24-02-2021,120.6235483,122.2076133,120.4590792,121.9133072,17363100
25-02-2021,120.7707451,121.1169862,118.2517994,119.9224319,52621700
26-02-2021,121.8527806,124.0427883,120.9092491,123.8869705,45423300
01-03-2021,121.9040518,122.554045,121.4100507,122.2507095,22048000
02-03-2021,121.6786892,122.3113586,121.5833564,122.2593613,12482200
03-03-2021,120.7947097,121.4620264,120.2573732,120.9333649,19763700
04-03-2021,121.0113693,121.2800309,119.5640531,120.1533737,22366600
05-03-2021,119.7460361,120.7600235,119.5900441,120.3873672,20598000
08-03-2021,120.3180505,120.3787097,119.4513931,119.4513931,15236600
09-03-2021,120.6993975,121.1760618,120.4393976,121.1067276,14463400
10-03-2021,121.15873,121.4620522,120.7080644,121.3493958,12387600
11-03-2021,120.6127514,120.7947553,119.9974318,120.4740829,14150700
12-03-2021,118.2121104,118.264121,117.5621171,117.91745,20402700
15-03-2021,118.290074,118.8100605,118.2207398,118.610733,11366500
16-03-2021,118.7493579,118.8360157,117.6486997,118.1340256,15567900
17-03-2021,117.1287524,117.4580865,116.2620949,117.2500839,27107500
18-03-2021,115.5340675,116.539393,115.4300728,116.0627289,21615100
19-03-2021,116.2014379,116.851431,115.9587749,116.7820969,18685000
22-03-2021,117.5967257,118.22072,117.3193891,118.0907135,17047500
23-03-2021,118.3767462,119.2000682,117.9954148,119.1567459,16768400
24-03-2021,118.7840775,119.8414007,118.6887446,119.7980652,13863000
25-03-2021,119.9366614,120.1706625,118.8100047,118.8533401,20782000
26-03-2021,118.2293907,118.940056,118.0560618,118.4373932,8433300
29-03-2021,118.5847622,118.6020991,116.9727785,117.432106,13968100
30-03-2021,117.2587552,118.3074033,117.0074172,118.0474167,15020800
31-03-2021,118.1600574,118.3767217,116.9814029,117.3887329,19271300
01-04-2021,118.503907,119.4324917,118.2869464,119.3370285,14885900
02-04-2021,118.503907,119.4324917,118.2869464,119.3370285,0
05-04-2021,118.5039213,118.8684137,117.9745368,118.8163452,8243000
06-04-2021,119.0333017,119.7449258,118.9031174,119.6234283,9282400
07-04-2021,119.2850231,119.8491291,118.7903595,118.7903595,11052700
08-04-2021,119.2329073,119.8230473,119.2068731,119.7709656,7847900
09-04-2021,119.3283548,119.9271683,118.9725362,119.3370285,8717800
12-04-2021,119.2936829,119.354425,118.981259,119.284996,7659000
13-04-2021,119.1547776,120.2048596,119.067988,120.1788254,13232800
14-04-2021,119.7883387,119.9705915,119.3891384,119.7970123,7293200
15-04-2021,121.055382,122.3484592,121.0293478,121.8017273,23896700
16-04-2021,120.7169215,121.2636534,120.5693766,120.8557663,15238400
19-04-2021,120.4045148,120.8991783,120.2396226,120.5086517,13886800
